ID,Name,Type,Address,NormalizedName,Note
"26236849","용인불광사 양지수목장","natural","경기 용인시 처인구 백암면 박곡로208번길 24","용인불광사양지수목장","No exact match in 2023 data"
"8108689","청기와장례식장 송림점","funeral","인천 동구 방축로177번길 23","청기와장례식장송림점","No exact match in 2023 data"
"586420417","무향사 수목장","natural","경기 남양주시 수동면 비룡로 864-17","무향사수목장","No exact match in 2023 data"
"24847958","의정부장례식장","funeral","경기 의정부시 체육로 113-18","의정부","No exact match in 2023 data"
"23066928","건양대학교 부여병원 장례식장","funeral","충남 부여군 부여읍 계백로 200","건양대학교부여병원","No exact match in 2023 data"
"16151342","김포문수산수목장","natural","경기도 김포시 월곶면 문수산로 8 (포내리)","김포문수산수목장","No exact match in 2023 data"
"9935284","고창고인돌장례식장","funeral","전북특별자치도 고창군 고창읍 녹두로 1295","고창고인돌","No exact match in 2023 data"
"25733665","서산시희망공원 봉안당","charnel","충남 서산시 인지면 무학재2길 106","서산시희망공원봉안당","No exact match in 2023 data"
"26806081","삼천포시민장례식장","funeral","경남 사천시 송포공단길 31","삼천포시민","No exact match in 2023 data"
"8817523","김포연화산추모공원","park","경기도 김포시 하성면 연화봉로 81-78 (마조리)","김포연화산추모공원","No exact match in 2023 data"
"7885191","백제종합병원","funeral","충남 논산시 시민로294번길 14","백제종합","No exact match in 2023 data"
"1221791816","태찬장례식장","funeral","경북 김천시 농공단지길 20-22","태찬","No exact match in 2023 data"
"13494405","대구가톨릭대학교병원 장례식장","funeral","대구 남구 두류공원로17길 33","대구가톨릭대학교병원","No exact match in 2023 data"
"855337976","구미추모공원","park","경북 구미시 옥성면 추모공원로 81","구미추모공원","No exact match in 2023 data"
"11468088","가톨릭대학교 부천성모병원 장례식장","funeral","경기 부천시 원미구 소사로 327","가톨릭대학교부천성모병원","No exact match in 2023 data"
"12884046","통영서울병원","funeral","경남 통영시 광도면 남해안대로 857","통영서울","No exact match in 2023 data"
"8459121","용안천주교장례식장","funeral","전북특별자치도 익산시 용안면 현내1로 84","용안천주교","No exact match in 2023 data"
"4201810","강북요양병원 장례식장","funeral","대구 북구 칠곡중앙대로 504-6","강북요양병원","No exact match in 2023 data"
"17573815","근로복지공단인천병원 장례식장","funeral","인천 부평구 무네미로 446","근로복지공단인천병원","No exact match in 2023 data"
"14650910","경기도의료원 이천병원 장례식장","funeral","경기 이천시 경충대로 2742","경기도의료원이천병원","No exact match in 2023 data"
"1309424430","용인제일메디병원 장례식장","funeral","경기 용인시 처인구 포곡읍 포곡로210번길 21-11","용인제일메디병원","No exact match in 2023 data"
"1777745928","청솔수목장","natural","경기도 김포시 월곶면 애기봉로409번길 82-11 (개곡리)","청솔수목장","No exact match in 2023 data"
"22959452","강촌수목장추모공원","park","강원특별자치도 춘천시 남산면 봉의텃골길 149-10","강촌수목장추모공원","No exact match in 2023 data"
"2","시안가족추모공원","complex","경기도 광주시 오포읍 문형산길 85","시안가족추모공원","No exact match in 2023 data"
"7981327","봉안당홈","charnel","경기 성남시 분당구 판교로 808","봉안당홈","No exact match in 2023 data"
"17093591","동래봉생병원 SKY보람장례식장","funeral","부산 동래구 충렬대로348번길 23","동래봉생병원SKY보람","No exact match in 2023 data"
"23965618","우도장례식장","funeral","제주특별자치도 제주시 우도면 영일길 80-10","우도","No exact match in 2023 data"
"1876293820","장례식장바바카페","funeral","경기 용인시 처인구 이동읍 평온의숲로 77","장례식장바바카페","No exact match in 2023 data"
"762804949","반려동물장례식장 스타티스","pet","부산 기장군 일광읍 차양길 175","반려동물장례식장스타티스","No exact match in 2023 data"
"25083727","여수시립공원묘원 제2봉안당","park","전남 여수시 소라면 의곡길 494","여수시립공원묘원제2봉안당","No exact match in 2023 data"
"281591209","순천반려동물장례식장하늘별","pet","전남 순천시 별량면 송산길 259","순천반려동물장례식장하늘별","No exact match in 2023 data"
"7819836","한우리장례식장","funeral","전남 나주시 왕곡면 영산포로 30-11","한우리","No exact match in 2023 data"
"1826510121","북촌리장례식장","funeral","제주특별자치도 제주시 조천읍 북선로 144","북촌리","No exact match in 2023 data"
"9770683","모란공원묘지","park","경기 남양주시 화도읍 경춘로2110번길 8-102","모란공원묘지","No exact match in 2023 data"
"14650820","하나성심병원 장례식장","funeral","경기 김포시 통진읍 김포대로 2110-44","하나성심병원","No exact match in 2023 data"
"11817207","서울시립용미리제2공원묘지 추모의집","park","경기 파주시 광탄면 진지로 151","서울시립용미리제2공원묘지추모의집","No exact match in 2023 data"
"141045382","베다니수목장","natural","전라남도 순천시 서면 압곡리 156-2","베다니수목장","No exact match in 2023 data"
"25704200","서광병원 장례식장","funeral","광주 서구 금화로59번길 6","서광병원","No exact match in 2023 data"
"885034561","공도장례식장","funeral","경기 안성시 원곡면 기업단지로 271","공도","No exact match in 2023 data"
"27465346","별그리다 봉안담","charnel","경기 양평군 양동면 양동금곡1길 331","별그리다봉안담","No exact match in 2023 data"
"9368776","효사랑병원 장례식장","funeral","경기 연천군 전곡읍 평화로 525","효사랑병원","No exact match in 2023 data"
"24974745","하늘안추모공원","park","경기 양주시 평화로1261번길 372-146","하늘안추모공원","No exact match in 2023 data"
"125086230","하늘바다해양장","sea","경상북도 포항시 북구 중흥로309번길 35 (죽도동)","하늘바다해양장","No exact match in 2023 data"
"18853299","원당장례식장","funeral","경기 고양시 덕양구 고양대로 1359-5","원당","No exact match in 2023 data"
"836888606","의성제일병원 장례식장","funeral","경북 의성군 의성읍 홍술로 94","의성제일병원","No exact match in 2023 data"
"2104093117","황금요양병원 장례식장","funeral","대구광역시 수성구 수성로 216.2층 (2층)","황금요양병원","No exact match in 2023 data"
"21208975","정다운요양병원 장례식장","funeral","경남 창원시 마산회원구 봉양로 160","정다운요양병원","No exact match in 2023 data"
"21304081","포항시민장례식장","funeral","경북 포항시 북구 새천년대로 1191","포항시민","No exact match in 2023 data"
"14650915","연세대학교 강남장례식장","funeral","서울특별시 강남구 언주로 211 (도곡동, 강남세브란스병원)","연세대학교강남","No exact match in 2023 data"
"1680680474","21그램 반려동물장례식장 남양주점","pet","경기 남양주시 화도읍 수레로964번길 86","21그램반려동물장례식장남양주점","No exact match in 2023 data"
"27126806","국제성모병원 장례식장","funeral","인천 서구 심곡동 291","국제성모병원","No exact match in 2023 data"
"21546125","천불사 수목장","natural","경상남도 밀양시 삼랑진읍 행곡3길 68-72 (행곡리)","천불사수목장","No exact match in 2023 data"
"17578912","아주대학교병원 장례식장","funeral","경기 수원시 영통구 광교중앙로49번길 46","아주대학교병원","No exact match in 2023 data"
"124076980","별의정원 진주추모공원","park","경남 진주시 대평면 원당길158번길 6","별의정원진주추모공원","No exact match in 2023 data"
"13054355","안심요양병원 장례식장","funeral","대구 동구 안심로41길 50","안심요양병원","No exact match in 2023 data"
"8308702","청도대남장례식장","funeral","경북 청도군 화양읍 청화로 79-7","청도대남","No exact match in 2023 data"
"7936735","서울특별시동부병원 장례식장","funeral","서울 동대문구 무학로 124","서울특별시동부병원","No exact match in 2023 data"
"25733674","부산영락공원 제1영락원 봉안당","charnel","부산 금정구 금정도서관로 108","부산영락공원제1영락원봉안당","No exact match in 2023 data"
"1565367024","함덕제주장례식장","funeral","제주특별자치도 제주시 조천읍 함덕남2길 14","함덕제주","No exact match in 2023 data"
"8587174","하양삼성의원 장례식장","funeral","경북 경산시 하양읍 대경로 795","하양삼성의원","No exact match in 2023 data"
"424249178","영평사추모공원","park","세종특별자치시 장군면 영평사길 124","영평사추모공원","No exact match in 2023 data"
"14650778","부천세종병원 장례식장","funeral","경기 부천시 소사구 호현로489번길 28","부천세종병원","No exact match in 2023 data"
"2074852708","창원경상국립대학교병원 장례식장","funeral","경남 창원시 성산구 삼정자로 9","창원경상국립대학교병원","No exact match in 2023 data"
"10697194","원광대학교산본병원 장례식장","funeral","경기 군포시 산본로 321","원광대학교산본병원","No exact match in 2023 data"
"14650752","진도한국병원 장례식장","funeral","전남 진도군 진도읍 남문길 48","진도한국병원","No exact match in 2023 data"
"11224033","태찬장례식장","funeral","경북 김천시 농공단지길 20-22","태찬","No exact match in 2023 data"
"27354347","목포추모관휴","charnel","전남 목포시 고하대로 1140-41","목포추모관휴","No exact match in 2023 data"
"1783439252","신세계요양병원 장례식장","funeral","경남 창원시 마산회원구 내서읍 죽암로 89","신세계요양병원","No exact match in 2023 data"
"12978247","여의도성모병원 장례식장","funeral","서울 영등포구 63로 10","여의도성모병원","No exact match in 2023 data"
"25084118","인제종합장묘센터 봉안당","charnel","강원특별자치도 인제군 남면 자작나무숲길 444-62","인제종합장묘센터봉안당","No exact match in 2023 data"
"25083553","천주의성요한병원 장례식장","funeral","광주 북구 태봉로 32","천주의성요한병원","No exact match in 2023 data"
"21254985","실로암사랑병원 장례식장","funeral","전북특별자치도 익산시 선화로 389","실로암사랑병원","No exact match in 2023 data"
"23893413","아카시아병원장례식장","funeral","서울 금천구 시흥대로114길 5","아카시아병원","No exact match in 2023 data"
"19364863","의왕시티병원 장례식장","funeral","경기 의왕시 오전천로 29","의왕시티병원","No exact match in 2023 data"
"1363802223","벽제수목장","natural","경기 고양시 덕양구 호국로 1393","벽제수목장","No exact match in 2023 data"
"16095749","기독교봉안당장례","funeral","서울 구로구 디지털로 306","기독교봉안당장례","No exact match in 2023 data"
"25083848","서울의료원 장례식장","funeral","서울 중랑구 신내로 156","서울의료원","No exact match in 2023 data"
"1767839495","쉴낙원 오산동탄장례식장","funeral","경기 오산시 경기대로658번길 30","쉴낙원오산동탄","No exact match in 2023 data"
"12164683","M병원 장례식장","funeral","대구 북구 팔달로 147","M병원","No exact match in 2023 data"
"16026415","대원장례식장","funeral","광주 북구 삼소로 133-22","대원","No exact match in 2023 data"
"26915303","이편안요양병원 장례문화원","funeral","경기 평택시 안중읍 서동대로 1831-16","이편안요양병원장례문화원","No exact match in 2023 data"
"25733612","하남마루공원 봉안당","charnel","경기 하남시 하남대로545번길 22-30","하남마루공원봉안당","No exact match in 2023 data"
"2029819026","대구이로운전문장례식장","funeral","대구광역시 달성군 다사읍 달구벌대로 893 (매곡리)","대구이로운전문","No exact match in 2023 data"
"1479168265","정다운장례식장","funeral","전남 목포시 영산로 710-11","정다운","No exact match in 2023 data"
"104599373","양산부산대학교병원 장례식장","funeral","경남 양산시 물금읍 금오로 20","양산부산대학교병원","No exact match in 2023 data"
"19575937","팔봉장례식장","funeral","전북특별자치도 익산시 무왕로 1671","팔봉","No exact match in 2023 data"
"8131868","교원예움 평택장례식장","funeral","경기 평택시 신평로 205","교원예움평택","No exact match in 2023 data"
"8161560","우신장례식장","funeral","서울 관악구 시흥대로 572","우신","No exact match in 2023 data"
"1956927826","성산읍공설묘지 봉안당","charnel","제주특별자치도 서귀포시 성산읍 금백조로 548","성산읍공설묘지봉안당","No exact match in 2023 data"
"365231036","영광군공설추모공원","park","전남 영광군 군남면 광암로 174","영광군공설추모공원","No exact match in 2023 data"
"26578373","매운이정희선생추모공원","park","경북 청도군 화양읍 유등리 산 188","매운이정희선생추모공원","No exact match in 2023 data"
"10662098","보람여주장례식장","funeral","경기 여주시 세종대왕면 중부대로 2710-48","보람여주","No exact match in 2023 data"
"9331496","원주민중요양병원 장례식장","funeral","강원특별자치도 원주시 북원로 2636","원주민중요양병원","No exact match in 2023 data"
"9238698","양산농협 양산장례식장","funeral","경남 양산시 동면 남양산길 73","양산농협양산","No exact match in 2023 data"
"26423294","포천영북농협장례식장","funeral","경기 포천시 영북면 호국로 3761","포천영북농협","No exact match in 2023 data"
"18553952","박경리추모공원","park","경남 통영시 산양읍 산양중앙로 177","박경리추모공원","No exact match in 2023 data"
"1496969061","여주세종추모공원","park","경기 여주시 흥천면 샘다리길 105","여주세종추모공원","No exact match in 2023 data"
"9492841","천안충무병원 장례식장","funeral","충남 천안시 서북구 다가말3길 8","천안충무병원","No exact match in 2023 data"
"1619199420","은평성모병원 장례식장","funeral","서울 은평구 통일로 1021","은평성모병원","No exact match in 2023 data"
"27519156","김포우리병원 장례식장","funeral","경기 김포시 감암로 11","김포우리병원","No exact match in 2023 data"
"10390950","백제종합병원 장례식장","funeral","충남 논산시 시민로294번길 14","백제종합병원","No exact match in 2023 data"
"10708888","우석장례식장","funeral","전북특별자치도 익산시 목천로 118","우석","No exact match in 2023 data"
"57994546","대전추모공원","park","대전 서구 상보안윗길 137-13","대전추모공원","No exact match in 2023 data"
"1321835894","화성유일병원 장례식장","funeral","경기 화성시 남양읍 남양로920번길 8-8","화성유일병원","No exact match in 2023 data"
"397779270","한국불교 치악산관음사 봉안당","charnel","강원특별자치도 원주시 행구로 533-3","한국불교치악산관음사봉안당","No exact match in 2023 data"
"16078860","고려대학교 안산병원 장례식장","funeral","경기 안산시 단원구 적금로 123","고려대학교안산병원","No exact match in 2023 data"
"17577720","영남대학교병원 장례식장","funeral","대구 남구 현충로 170","영남대학교병원","No exact match in 2023 data"
"17646267","동화추모공원","park","경기도 용인시 처인구 백암면 한택로71번길 19 (옥산리)","동화추모공원","No exact match in 2023 data"
"694361914","자임메모리얼파크","park","전북특별자치도 전주시 완산구 콩쥐팥쥐로 1705-108","자임메모리얼파크","No exact match in 2023 data"
"9860393","성제요양병원 장례식장","funeral","경북 의성군 안계면 안계길 200","성제요양병원","No exact match in 2023 data"
"844224340","일산추모공원","park","경기 고양시 덕양구 호국로 1393","일산추모공원","No exact match in 2023 data"
"562337980","장호원요양병원 장례식장","funeral","경기 이천시 장호원읍 샘재로145번길 35","장호원요양병원","No exact match in 2023 data"
"601564584","서울추모공원 접수실","park","서울 서초구 양재대로12길 74","서울추모공원접수실","No exact match in 2023 data"
"24942464","한림정낭장례식장","funeral","제주특별자치도 제주시 한림읍 명랑로 76","한림정낭","No exact match in 2023 data"
"25898867","한사랑병원 장례문화센터","funeral","경기 안산시 상록구 광덕1로 345","한사랑병원장례문화센터","No exact match in 2023 data"
"599989601","남도추모공원","park","전남 나주시 문평면 월암로 1050","남도추모공원","No exact match in 2023 data"
"25738341","부산영락공원 제2영락원 봉안당","charnel","부산 금정구 금정도서관로 108","부산영락공원제2영락원봉안당","No exact match in 2023 data"
"20496818","달마사 봉안당","charnel","서울 동작구 서달로 50-26","달마사봉안당","No exact match in 2023 data"
"1060217110","청양군 정산미당장례식장","funeral","충남 청양군 장평면 충의로 797","청양군정산미당","No exact match in 2023 data"
"19355717","에스중앙병원 장례식장","funeral","제주특별자치도 제주시 월랑로 91","에스중앙병원","No exact match in 2023 data"
"25733675","부산영락공원 무연고자 납골당","charnel","부산 금정구 금정도서관로 108","부산영락공원무연고자납골당","No exact match in 2023 data"
"511588661","한별반려동물장례식장 출구","pet","부산 강서구 송정동 1454","한별반려동물장례식장출구","No exact match in 2023 data"
"25733638","대구시립공원묘지 납골당","park","경북 칠곡군 지천면 낙산로 87","대구시립공원묘지납골당","No exact match in 2023 data"
"1480980418","수원시장례식장","funeral","경기 수원시 영통구 광교호수로 278","수원시","No exact match in 2023 data"
"1978522591","포포즈 반려동물장례식장 세종점","pet","세종특별자치시 부강면 시목부강로 620","포포즈반려동물장례식장세종점","No exact match in 2023 data"
"760479603","춘천시민장례식장","funeral","강원특별자치도 춘천시 영서로 2970 (사농동, 강원도새마을회관)","춘천시민","No exact match in 2023 data"
"16098056","메트로병원 장례식장","funeral","경기 안양시 만안구 명학로33번길 8","메트로병원","No exact match in 2023 data"
"19777669","부천다니엘장례식장","funeral","경기 부천시 원미구 중동로 361","부천다니엘","No exact match in 2023 data"
"25733581","동화경모공원 납골당","charnel","경기 파주시 탄현면 헤이리로 98","동화경모공원납골당","No exact match in 2023 data"
"1396609136","봉황장례식장","funeral","전남 목포시 삼학로 154","봉황","No exact match in 2023 data"
"1308538615","진주시민장례식장","funeral","경남 진주시 문산읍 문산순환로 13","진주시민","No exact match in 2023 data"
"251739572","신세계수목장","natural","대구 군위군 효령면 녹동길 129-190","신세계수목장","No exact match in 2023 data"
"23340904","국립서울현충원 봉안식장","charnel","서울 동작구 동작동 222-4","국립서울현충원봉안식장","No exact match in 2023 data"
"1263431471","교원예움 강원장례식장","funeral","강원도 춘천시 동내면 순환대로 877 (거두리)","교원예움강원","No exact match in 2023 data"
"306141203","화성함백산추모공원","park","경기 화성시 매송면 서해로 2448-32","화성함백산추모공원","No exact match in 2023 data"
"1584343875","여주추모공원","park","경기 여주시 가남읍 본두리 897","여주추모공원","No exact match in 2023 data"
"25733627","제천청풍추모공원","park","충북 제천시 금성면 신담길 46","제천청풍추모공원","No exact match in 2023 data"
"167986576","영국군 설마리전투 추모공원","park","경기 파주시 적성면 구읍리","영국군설마리전투추모공원","No exact match in 2023 data"
"941349511","광주수목장","natural","광주 광산구 송학동 424-1","광주수목장","No exact match in 2023 data"
"1639400435","천화수목장","natural","충북 영동군 심천면 마곡리 185-3","천화수목장","No exact match in 2023 data"
"661501390","영호공원 추모관","charnel","경북 경주시 건천읍 단석로 1803-86","영호공원추모관","No exact match in 2023 data"
"1279106262","낙안오씨 수옹공 종중 추모공원","park","전남 무안군 몽탄면 사창리 621","낙안오씨수옹공종중추모공원","No exact match in 2023 data"
"10746269","동국대학교일산병원 장례식장","funeral","경기 고양시 일산동구 동국로 27","동국대학교일산병원","No exact match in 2023 data"
"12804317","지상낙원추모공원","park","경기 고양시 덕양구 호국로790번길 88","지상낙원추모공원","No exact match in 2023 data"
"12401002","당진요양병원 신평장례식장","funeral","충남 당진시 신평면 말목길 22-13","당진요양병원신평","No exact match in 2023 data"
"8200114","군위삼성병원 장례식장","funeral","대구 군위군 군위읍 중앙길 40","군위삼성병원","No exact match in 2023 data"
"170030642","대전추모공원","park","대전 서구 상보안윗길 160","대전추모공원","No exact match in 2023 data"
"868582277","e편한자리추모공원","park","경기 양주시 장흥면 권율로 10","e편한자리추모공원","No exact match in 2023 data"
"14650869","명지병원 장례식장","funeral","경기 고양시 덕양구 화수로14번길 55","명지병원","No exact match in 2023 data"
"844923743","김포시공설봉안당","charnel","경기 김포시 김포한강4로 419-39","김포시공설봉안당","No exact match in 2023 data"
"8145170","해양병원","funeral","부산 중구 광복로97번길 26-2","해양","No exact match in 2023 data"
"19131012","수원중앙병원 장례식장","funeral","경기 수원시 권선구 권선로 654","수원중앙병원","No exact match in 2023 data"
"25083732","영호공원봉안당","charnel","경북 경주시 건천읍 단석로 1803-94","영호공원봉안당","No exact match in 2023 data"
"16515342","의정부백병원 장례식장","funeral","경기 의정부시 금신로 322","의정부백병원","No exact match in 2023 data"
"596087834","일산수목장","natural","경기 고양시 일산동구 지영로 24","일산수목장","No exact match in 2023 data"
"24686978","혜성장례식장","funeral","전북특별자치도 부안군 부안읍 부령로 34","혜성","No exact match in 2023 data"
"14676182","덕안사추모공원","park","대구 달성군 가창면 가창로216길 38","덕안사추모공원","No exact match in 2023 data"
"1626219668","중앙성당 장례식장","funeral","부산 중구 용두산길 9","중앙성당","No exact match in 2023 data"
"1331123139","전남반려동물장례식장 푸른솔","pet","전남 여수시 율촌면 조화길 31","전남반려동물장례식장푸른솔","No exact match in 2023 data"
"1096370498","해남군 현대장례식장","funeral","전남 해남군 해남읍 남부순환로 345","해남군현대","No exact match in 2023 data"
"12610429","구미강동병원 장례식장","funeral","경북 구미시 인동20길 46","구미강동병원","No exact match in 2023 data"
"14650895","포항전문장례식장","funeral","경북 포항시 북구 흥해읍 동해대로 997","포항전문","No exact match in 2023 data"
"1856848851","연천 한맘가족사랑 수목장","natural","경기 연천군 연천읍 고문리 산 71","연천한맘가족사랑수목장","No exact match in 2023 data"
"1251496112","화곡본동성당 장례식장","funeral","서울 강서구 까치산로2길 43","화곡본동성당","No exact match in 2023 data"
"1741934625","효경G요양병원 장례식장","funeral","대구 동구 화랑로 157","효경G요양병원","No exact match in 2023 data"
"39848837","보은성모장례식장","funeral","충북 보은군 보은읍 뱃들로 53","보은성모","No exact match in 2023 data"
"14650822","PH장례식장","funeral","경기 부천시 원미구 조마루로 170","PH","No exact match in 2023 data"
"374605622","금강사 추모관","charnel","경북 포항시 북구 침촌마을길 213-7","금강사추모관","No exact match in 2023 data"
"18039495","청송진보병원 장례식장","funeral","경북 청송군 진보면 경동로 4003","청송진보병원","No exact match in 2023 data"
"380462355","경북영천 영천장례식장","funeral","경북 영천시 한방로 35","경북영천영천","No exact match in 2023 data"
"1339264190","남천안장례식장","funeral","충청남도 천안시 동남구 천안대로 215 남천안장례식장 (삼룡동, 천안효요양병원)","남천안","No exact match in 2023 data"
"25620470","유토피아추모관 신관","charnel","경기 안성시 일죽면 화곡길 126","유토피아추모관신관","No exact match in 2023 data"
"597838670","ROTC추모공원","park","경기 광주시 오포로 211-49","ROTC추모공원","No exact match in 2023 data"
"817564265","동산추모공원 수목장","park","강원특별자치도 춘천시 동산면 군자리 산 133","동산추모공원수목장","No exact match in 2023 data"
"810859807","정선군 정선장례식장","funeral","강원특별자치도 정선군 정선읍 서동로 1277","정선군정선","No exact match in 2023 data"
"25083608","평창장례식장","funeral","강원도 평창군 평창읍 종부로 61 (종부리, 평창군보건의료원)","평창","No exact match in 2023 data"
"18950428","GSH광양서울병원 장례식장","funeral","전남 광양시 진등길 93","GSH광양서울병원","No exact match in 2023 data"
"976916943","새동산병원 장례식장","funeral","대구 서구 국채보상로 379","새동산병원","No exact match in 2023 data"
"1914144020","의정부을지대학교병원 장례식장","funeral","경기 의정부시 동일로 712","의정부을지대학교병원","No exact match in 2023 data"
"14650865","연세대학교 원주장례식장","funeral","강원도 원주시 일산로 20,내 (일산동, 연세대학교원주세브란스기독병원)","연세대학교원주","No exact match in 2023 data"
"1327132929","청주탑장례식장","funeral","충북 청주시 서원구 궁뜰로 16","청주탑","No exact match in 2023 data"
"1957634848","포천시 관인농협장례식장","funeral","경기 포천시 관인면 창동로 1875","포천시관인농협","No exact match in 2023 data"
"25084117","백사공설공원묘지","park","경기 이천시 백사면 지읍로53번길 159","백사공설공원묘지","No exact match in 2023 data"
"1182643292","표선면 4.3추모공원","park","제주특별자치도 서귀포시 표선면 하천리 1832-4","표선면4.3추모공원","No exact match in 2023 data"
"1230912504","전북 정읍 서남권추모공원","park","전북특별자치도 정읍시 감곡면 정읍북로 1905","전북정읍서남권추모공원","No exact match in 2023 data"
"872784991","일월사추모공원 봉안당","park","강원특별자치도 춘천시 남산면 봉의텃골길 149-10","일월사추모공원봉안당","No exact match in 2023 data"
"8487270","약수암영탑추모공원","park","경기 파주시 파주읍 약수골길 86","약수암영탑추모공원","No exact match in 2023 data"
"1521759049","MG새마을금고 장례식장","funeral","전북특별자치도 남원시 요천로 1237","MG새마을금고","No exact match in 2023 data"
"8453865","남양주장례식장","funeral","경기 남양주시 진건읍 진건오남로 458","남양주","No exact match in 2023 data"
"8964803","성균관대학교 삼성창원병원 장례식장","funeral","경남 창원시 마산회원구 팔용로 158","성균관대학교삼성창원병원","No exact match in 2023 data"
"14650958","대정읍봉안당","charnel","제주특별자치도 서귀포시 대정읍 일주서로2498번길 133-27","대정읍봉안당","No exact match in 2023 data"
"8557322","대명아임레디 군산중앙장례식장","funeral","전북특별자치도 군산시 공단대로 153","대명아임레디군산중앙","No exact match in 2023 data"
"502759962","삼척시추모공원 2단지","park","강원특별자치도 삼척시 강원남부로 4540","삼척시추모공원2단지","No exact match in 2023 data"
"1789940192","대덕스카이캐슬 추모관","charnel","전라남도 담양군 대덕면 문학리 산 105","대덕스카이캐슬추모관","No exact match in 2023 data"
"10649384","영천전문장례식장","funeral","경북 영천시 한방로 35","영천전문","No exact match in 2023 data"
"1115026216","교원예움 포항국화원장례식장","funeral","경북 포항시 남구 희망대로 644","교원예움포항국화원","No exact match in 2023 data"
"21451559","제천노인장례식장","funeral","충북 제천시 북부로13길 94","제천노인","No exact match in 2023 data"
"21222434","연세메디하임병원 장례식장","funeral","강원특별자치도 원주시 문막읍 원문로 1419","연세메디하임병원","No exact match in 2023 data"
"8019426","옥과장례식장","funeral","전남 곡성군 겸면 곡순로 2088","옥과","No exact match in 2023 data"
"394506870","효천추모공원","park","경북 청도군 매전면 중앙로 84-500","효천추모공원","No exact match in 2023 data"
"1623503586","K병원 장례식장 예지원","funeral","대구 북구 칠곡중앙대로 357","K병원장례식장예지원","No exact match in 2023 data"
"2118901573","아산삼성요양병원 장례식장","funeral","충남 아산시 온천대로 1446","아산삼성요양병원","No exact match in 2023 data"
"1425778468","전농동성당평화묘원 봉안담","park","경기 포천시 화현면 지현리 산 27","전농동성당평화묘원봉안담","No exact match in 2023 data"
"25485582","아시아드장례식장","funeral","부산 동래구 여고로 42","아시아드","No exact match in 2023 data"
"653040383","창녕공설장례식장","funeral","경남 창녕군 창녕읍 탐하로 201","창녕공설","No exact match in 2023 data"
"21275798","단국대학교의과대학부속병원 장례식장","funeral","충남 천안시 동남구 망향로 201","단국대학교의과대학부속병원","No exact match in 2023 data"
"8914668","동수원병원 장례식장","funeral","경기 수원시 팔달구 권광로367번길 77","동수원병원","No exact match in 2023 data"
"1778023028","쉴낙원 파주운정장례식장","funeral","경기 파주시 하늘채길 35","쉴낙원파주운정","No exact match in 2023 data"
"7965611","순천향대학교 서울병원 장례식장","funeral","서울 용산구 대사관로 59","순천향대학교서울병원","No exact match in 2023 data"
"11121275","전라남도순천의료원 장례식장","funeral","전남 순천시 서문성터길 2","전라남도순천의료원","No exact match in 2023 data"
"26077403","강원특별자치도속초의료원 장례식장","funeral","강원특별자치도 속초시 영랑호반길 3","강원특별자치도속초의료원","No exact match in 2023 data"
"612668721","장수군공설장례식장","funeral","전북특별자치도 장수군 장계면 진장로 1876","장수군공설","No exact match in 2023 data"
"1526637499","칠곡군 칠곡농협연합장례식장","funeral","경북 칠곡군 약목면 관호10길 248-56","칠곡군칠곡농협연합","No exact match in 2023 data"
"1749199247","국립이천호국원 추모관","charnel","경기 이천시 설성면 노성로 260","국립이천호국원추모관","No exact match in 2023 data"
"1275380654","휴안수기봉안함","charnel","경기 고양시 덕양구 호국로 1373","휴안수기봉안함","No exact match in 2023 data"
"7939094","충청남도서산의료원 장례식장","funeral","충남 서산시 중앙로 149","충청남도서산의료원","No exact match in 2023 data"
"2026804810","강원원주 추모공원","park","강원특별자치도 원주시 흥업면 복술길 33","강원원주추모공원","No exact match in 2023 data"
"18411666","백화추모관","charnel","충북 청주시 상당구 명암로 103","백화추모관","No exact match in 2023 data"
"26938722","고신대학교 복음병원 장례식장","funeral","부산 서구 감천로 262","고신대학교복음병원","No exact match in 2023 data"
"604824036","태백공원묘원 추모관","park","강원특별자치도 태백시 백두대간로 844","태백공원묘원추모관","No exact match in 2023 data"
"2114483229","증촌추모공원","park","대전 서구 평촌동 884-1","증촌추모공원","No exact match in 2023 data"
"10845856","안성추모공원","park","경기 안성시 보개면 보삼로 319-34","안성추모공원","No exact match in 2023 data"
"19632334","동군산병원 장례식장","funeral","전북특별자치도 군산시 조촌로 155","동군산병원","No exact match in 2023 data"
"25739096","청주추모공원","park","충북 청주시 상당구 월평로184번길 101","청주추모공원","No exact match in 2023 data"
"1069719763","안산중앙요양병원 장례식장","funeral","경기 안산시 단원구 고잔로 134","안산중앙요양병원","No exact match in 2023 data"
"7930011","새통영병원","funeral","경남 통영시 무전7길 192","새통영","No exact match in 2023 data"
"25083569","세브란스병원 신촌장례식장","funeral","서울 서대문구 연세로 50-1","세브란스병원신촌","No exact match in 2023 data"
"10649716","영락원장례식장","funeral","경남 창원시 마산회원구 봉양로 152","영락원","No exact match in 2023 data"
"1594603773","하남시 마루공원 장례식장","funeral","경기 하남시 하남대로545번길 22-30","하남시마루공원","No exact match in 2023 data"
"534796444","천주교흥덕성당장례식장","funeral","충북 청주시 서원구 흥덕로 78","천주교흥덕성당","No exact match in 2023 data"
"1291722315","군립납골당","charnel","충남 금산군 복수면 다복로 525-35","군립납골당","No exact match in 2023 data"
